gene_id	sex	diff_exp	category	logFC	FPKM	chr	hypermethylated	weighted_meth	meth_level	logFPKM
Dcitr00g01040.1	female	no	unbiased	0.2544506	7.35	DC3.0sc00	none	0.00585959606745211	Low	1.99470031322475
Dcitr00g01040.1	male	no	unbiased	0.2544506	7.23	DC3.0sc00	none	0.00645276400039052	Low	1.97823903617067
Dcitr00g01050.1	female	no	unbiased	0.2328026	2.65	DC3.0sc00	none	0.00624823910265616	Low	0.974559639998131
Dcitr00g01050.1	male	no	unbiased	0.2328026	5.14	DC3.0sc00	none	0.00606753577786038	Low	1.63705307946707
Dcitr00g01080.1	female	no	unbiased	-0.08269573	6.28	DC3.0sc00	none	0.010974905812937	Low	1.83736998048011
Dcitr00g01080.1	male	no	unbiased	-0.08269573	4.26	DC3.0sc00	none	0.0049886733950147	Low	1.44926916028128
Dcitr00g01100.1	female	no	unbiased	-0.516961652932326	6.37	DC3.0sc00	none	0.00744725676060396	Low	1.85159946958407
Dcitr00g01100.1	male	no	unbiased	-0.516961652932326	3.47	DC3.0sc00	none	0.00640047265870726	Low	1.24415459395877
Dcitr00g01130.1	female	no	unbiased	0.408246	2.24	DC3.0sc00	none	0.00765221472235303	Low	0.806475865866949
Dcitr00g01130.1	male	no	unbiased	0.408246	1.8	DC3.0sc00	none	0.00870832497542155	Low	0.587786664902119
Dcitr00g01140.1	female	no	unbiased	0.07994052	0.48	DC3.0sc00	none	0.00586756254225829	Low	-0.7339691750802
Dcitr00g01140.1	male	no	unbiased	0.07994052	0.56	DC3.0sc00	none	0.00293820369978609	Low	-0.579818495252942
Dcitr00g01160.1	female	no	unbiased	0.7231112	3.14	DC3.0sc00	none	0.020517897379098	Low	1.14422279992016
Dcitr00g01160.1	male	no	unbiased	0.7231112	5.47	DC3.0sc00	none	0.0134670099599875	Low	1.69927861643389
Dcitr00g01180.1	female	no	unbiased	-0.617833166341879	5.12	DC3.0sc00	none	0.0278716101612375	Low	1.63315443905142
Dcitr00g01180.1	male	no	unbiased	-0.617833166341879	1.85	DC3.0sc00	none	0.0208514055993494	Low	0.615185639090233
Dcitr00g01190.1	female	no	unbiased	-0.325541453737007	239.4	DC3.0sc00	none	0.489724935127685	Medium	5.47813579312387
Dcitr00g01190.1	male	no	unbiased	-0.325541453737007	178.84	DC3.0sc00	none	0.323092801634622	Medium	5.18649155136578
Dcitr00g01200.1	female	no	unbiased	-0.588531239829019	8.49	DC3.0sc00	none	0.549580423032445	Medium	2.13888900032326
Dcitr00g01200.1	male	no	unbiased	-0.588531239829019	4.9	DC3.0sc00	none	0.532397150904016	Medium	1.58923520511658
Dcitr00g01310.1	female	no	unbiased	-0.07106797	13.14	DC3.0sc00	none	0.136009264690007	Low	2.57566101305646
Dcitr00g01310.1	male	no	unbiased	-0.07106797	11.18	DC3.0sc00	none	0.139744822117472	Low	2.41412646772695
Dcitr00g01320.1	female	no	unbiased	-0.830066268515992	9.27	DC3.0sc00	none	0.281250294685265	Low	2.22678337957776
Dcitr00g01320.1	male	no	unbiased	-0.830066268515992	5.07	DC3.0sc00	none	0.181457515928149	Low	1.62334081760309
Dcitr00g01330.1	female	no	unbiased	-0.2400523	46.23	DC3.0sc00	none	0.0241530640548425	Low	3.83362893800013
Dcitr00g01330.1	male	no	unbiased	-0.2400523	39.26	DC3.0sc00	none	0.0201342406376803	Low	3.67020618884832
Dcitr00g01340.1	female	no	unbiased	-0.09116422	18.15	DC3.0sc00	none	0.012625265319097	Low	2.89867056071086
Dcitr00g01340.1	male	no	unbiased	-0.09116422	8.14	DC3.0sc00	none	0.0229822607217846	Low	2.09679018001445
Dcitr00g01350.1	female	no	unbiased	-0.1332057	8.57	DC3.0sc00	none	0.14061944795818	Low	2.14826773260969
Dcitr00g01350.1	male	no	unbiased	-0.1332057	5	DC3.0sc00	none	0.158317224870938	Low	1.6094379124341
Dcitr00g01370.1	female	no	unbiased	-0.435735320903741	5.79	DC3.0sc00	none	0.0234450712441585	Low	1.7561322915849
Dcitr00g01370.1	male	no	unbiased	-0.435735320903741	6.43	DC3.0sc00	none	0.0334171619590106	Low	1.86097453824953
Dcitr00g01380.1	female	no	unbiased	-0.1742197	1373.9	DC3.0sc00	none	0.488005561561962	Medium	7.2254086899299
Dcitr00g01380.1	male	no	unbiased	-0.1742197	1248.74	DC3.0sc00	none	0.49625772327159	Medium	7.12989032192269
Dcitr00g01410.1	female	no	unbiased	-1.21259459300555	6.61	DC3.0sc00	none	0.0803456629306308	Low	1.88858365386359
Dcitr00g01410.1	male	no	unbiased	-1.21259459300555	0.9	DC3.0sc00	none	0.0778258928447317	Low	-0.105360515657826
Dcitr00g01420.1	female	no	unbiased	-0.02150849	7.24	DC3.0sc00	none	0.0291825355631237	Low	1.97962120639763
Dcitr00g01420.1	male	no	unbiased	-0.02150849	7.95	DC3.0sc00	none	0.0359236848246926	Low	2.07317192866624
Dcitr00g01430.1	female	no	unbiased	0.7783542	5.44	DC3.0sc00	none	0.0612103569075097	Low	1.69377906086785
Dcitr00g01430.1	male	no	unbiased	0.7783542	22.51	DC3.0sc00	none	0.0570914152548996	Low	3.11395965491864
Dcitr00g01440.1	female	yes	male_biased	1.67121	6.66	DC3.0sc00	none	0.00674518107052922	Low	1.8961194845523
Dcitr00g01440.1	male	yes	male_biased	1.67121	38.55	DC3.0sc00	none	0.009862911556625	Low	3.65195610000934
Dcitr00g01450.1	female	no	unbiased	-0.1772823	30.26	DC3.0sc00	none	0.00733932461873638	Low	3.40982670836021
Dcitr00g01450.1	male	no	unbiased	-0.1772823	20.19	DC3.0sc00	none	0.00629979861658348	Low	3.00518743232475
Dcitr00g01460.1	female	no	unbiased	-0.09969907	9.52	DC3.0sc00	none	0.00225225225225225	Low	2.25339484880327
Dcitr00g01460.1	male	no	unbiased	-0.09969907	6.2	DC3.0sc00	none	0.00721500721500722	Low	1.82454929205105
Dcitr00g01490.1	female	no	unbiased	0.7195621	11.35	DC3.0sc00	none	0.00796969053979039	Low	2.42921774392741
Dcitr00g01490.1	male	no	unbiased	0.7195621	26.11	DC3.0sc00	none	0.00752466473803258	Low	3.26231838271104
Dcitr00g01550.1	female	no	unbiased	0.03692609	15.53	DC3.0sc00	none	0.123162164636439	Low	2.7427736371606
Dcitr00g01550.1	male	no	unbiased	0.03692609	19.26	DC3.0sc00	none	0.145719602977668	Low	2.95803040636998
Dcitr00g01560.1	female	no	unbiased	-0.422450076236962	14.93	DC3.0sc00	none	0.00530351430859668	Low	2.7033726115511
Dcitr00g01560.1	male	no	unbiased	-0.422450076236962	6.41	DC3.0sc00	none	0.00516113138459523	Low	1.85785927093258
Dcitr00g01570.1	female	no	unbiased	-0.501186875909152	56.68	DC3.0sc00	none	0.00925323331677829	Low	4.03742141482248
Dcitr00g01570.1	male	no	unbiased	-0.501186875909152	36.58	DC3.0sc00	none	0.00893249585343029	Low	3.59950164296272
Dcitr00g01590.1	female	no	unbiased	-0.399861190957207	189.57	DC3.0sc00	none	0.00475685692746269	Low	5.24475834945347
Dcitr00g01590.1	male	no	unbiased	-0.399861190957207	144.46	DC3.0sc00	none	0.00452382568500407	Low	4.9730026526227
Dcitr00g01610.1	female	no	unbiased	0.1165267	35.85	DC3.0sc00	none	0.540267362105758	Medium	3.57934356704563
Dcitr00g01610.1	male	no	unbiased	0.1165267	48.11	DC3.0sc00	none	0.561127285020106	Medium	3.87349005571136
Dcitr00g01620.1	female	no	unbiased	0.08741685	4.6	DC3.0sc00	none	0.0277908803011939	Low	1.52605630349505
Dcitr00g01620.1	male	no	unbiased	0.08741685	4.72	DC3.0sc00	none	0.0295478957050636	Low	1.55180879959746
Dcitr00g01630.1	female	no	unbiased	-0.2366709	23.39	DC3.0sc00	none	0.0409587025978515	Low	3.15230858059609
Dcitr00g01630.1	male	no	unbiased	-0.2366709	17.57	DC3.0sc00	none	0.0345458847776741	Low	2.86619290219901
Dcitr00g01640.1	female	no	unbiased	-0.364735513707068	17.25	DC3.0sc00	none	0.0294702759658462	Low	2.84781214347737
Dcitr00g01640.1	male	no	unbiased	-0.364735513707068	12.19	DC3.0sc00	none	0.027602425728028	Low	2.50061594349318
Dcitr00g01670.1	female	no	unbiased	-0.301957818958591	13.15	DC3.0sc00	none	0.00738282418537711	Low	2.57642175862377
Dcitr00g01670.1	male	no	unbiased	-0.301957818958591	11.36	DC3.0sc00	none	0.00526036156898458	Low	2.43009841329301
Dcitr00g01680.1	female	no	unbiased	0.8401431	5.72	DC3.0sc00	none	0.137319480406264	Low	1.74396880539171
Dcitr00g01680.1	male	no	unbiased	0.8401431	9.72	DC3.0sc00	none	0.163480980780019	Low	2.27418561847235
Dcitr00g01690.1	female	no	unbiased	-0.494994812727451	28.58	DC3.0sc00	none	0.0534286160657394	Low	3.35270717250172
Dcitr00g01690.1	male	no	unbiased	-0.494994812727451	24.78	DC3.0sc00	none	0.0614175741866905	Low	3.210036876201
Dcitr00g01710.1	female	no	unbiased	-0.676252295982998	9.35	DC3.0sc00	none	0.0103665031560605	Low	2.2353763433006
Dcitr00g01710.1	male	no	unbiased	-0.676252295982998	7.07	DC3.0sc00	none	0.00536342925432678	Low	1.95586047990848
Dcitr00g01720.1	female	no	unbiased	-0.665493417938606	9.81	DC3.0sc00	none	0.00781472009093492	Low	2.28340227357727
Dcitr00g01720.1	male	no	unbiased	-0.665493417938606	8.28	DC3.0sc00	none	0.00742043325796517	Low	2.11384296839717
Dcitr00g01730.1	female	no	unbiased	-0.1968397	11.6	DC3.0sc00	none	0.00973997595205089	Low	2.45100509811232
Dcitr00g01730.1	male	no	unbiased	-0.1968397	7.23	DC3.0sc00	none	0.00489160115425684	Low	1.97823903617067
Dcitr00g01740.1	female	no	unbiased	-0.2571462	157.68	DC3.0sc00	none	0.0090909090909091	Low	5.06056766284446
Dcitr00g01740.1	male	no	unbiased	-0.2571462	118.18	DC3.0sc00	none	0.0172476397966594	Low	4.77220888591753
Dcitr00g01750.1	female	no	unbiased	-0.392145200579282	13.15	DC3.0sc00	none	0.00234741784037558	Low	2.57642175862377
Dcitr00g01750.1	male	no	unbiased	-0.392145200579282	14.16	DC3.0sc00	none	0.0149328023892484	Low	2.65042108826557
Dcitr00g01760.1	female	yes	male_biased	4.518937	0.24	DC3.0sc00	none	0.00435148371246735	Low	-1.42711635564015
Dcitr00g01760.1	male	yes	male_biased	4.518937	3.27	DC3.0sc00	none	0.00427063612608371	Low	1.18478998490916
Dcitr00g01790.1	female	no	unbiased	0.01416738	4.56	DC3.0sc00	none	0.00587557251549932	Low	1.51732262352629
Dcitr00g01790.1	male	no	unbiased	0.01416738	3.44	DC3.0sc00	none	0.00583074743835934	Low	1.23547147138531
Dcitr00g01800.1	female	no	unbiased	-0.460775482645224	2.12	DC3.0sc00	none	0.00842494119216096	Low	0.751416088683921
Dcitr00g01800.1	male	no	unbiased	-0.460775482645224	1.9	DC3.0sc00	none	0.00728517499755152	Low	0.641853886172395
Dcitr00g01810.1	female	no	unbiased	-0.439174050567511	15.07	DC3.0sc00	none	0.0175860250062709	Low	2.7127060126384
Dcitr00g01810.1	male	no	unbiased	-0.439174050567511	10.4	DC3.0sc00	none	0.0211879627018899	Low	2.34180580614733
Dcitr00g01830.1	female	no	unbiased	-0.494906965677431	12.81	DC3.0sc00	none	0.0667019400352733	Low	2.55022611590864
Dcitr00g01830.1	male	no	unbiased	-0.494906965677431	7.94	DC3.0sc00	none	0.0338569638381668	Low	2.07191327525904
Dcitr00g01840.1	female	no	unbiased	0.2463228	559.75	DC3.0sc00	none	0.010439191789016	Low	6.32749025547886
Dcitr00g01840.1	male	no	unbiased	0.2463228	617.77	DC3.0sc00	none	0.0147667678167741	Low	6.4261162199011
Dcitr00g01860.1	female	no	unbiased	-0.06574145	34.56	DC3.0sc00	none	0.0138025203441143	Low	3.54269694393586
Dcitr00g01860.1	male	no	unbiased	-0.06574145	31.75	DC3.0sc00	none	0.0129900665835818	Low	3.4578927253387
Dcitr00g01870.1	female	no	unbiased	0.2613907	7.47	DC3.0sc00	none	0.023182736872779	Low	2.01089499914473
Dcitr00g01870.1	male	no	unbiased	0.2613907	2.96	DC3.0sc00	none	0.0262999828646324	Low	1.08518926833597
Dcitr00g01890.1	female	no	unbiased	-0.2629166	16.44	DC3.0sc00	none	0.0173288172799018	Low	2.79971738962803
Dcitr00g01890.1	male	no	unbiased	-0.2629166	10.02	DC3.0sc00	none	0.00960302664947868	Low	2.30458309565672
Dcitr00g01900.1	female	no	unbiased	0.0818928	40.12	DC3.0sc00	none	0.00648801952119413	Low	3.69187496309373
Dcitr00g01900.1	male	no	unbiased	0.0818928	38.42	DC3.0sc00	none	0.00644593585375875	Low	3.64857815734041
Dcitr00g01950.1	female	no	unbiased	-0.06114805	10.87	DC3.0sc00	none	0.00726730094174237	Low	2.38600670113312
Dcitr00g01950.1	male	no	unbiased	-0.06114805	10.71	DC3.0sc00	none	0.00537640869914909	Low	2.37117788445966
Dcitr00g01960.1	female	no	unbiased	1.134657	2.79	DC3.0sc00	none	0.0783486557127554	Low	1.02604159583327
Dcitr00g01960.1	male	no	unbiased	1.134657	9.42	DC3.0sc00	none	0.100445941071554	Low	2.24283508858827
Dcitr00g01990.1	female	no	unbiased	-0.546836971073394	47.52	DC3.0sc00	none	0.00393530716557974	Low	3.86115067505439
Dcitr00g01990.1	male	no	unbiased	-0.546836971073394	39.43	DC3.0sc00	none	0.00968069405317774	Low	3.67452694788954
Dcitr00g02010.1	female	no	unbiased	-0.2656986	28.13	DC3.0sc00	none	0.225085603394427	Low	3.33683662250177
Dcitr00g02010.1	male	no	unbiased	-0.2656986	23.46	DC3.0sc00	none	0.302585318675337	Medium	3.15529684322533
Dcitr00g02020.1	female	no	unbiased	-0.426306232300873	50.64	DC3.0sc00	none	0.0166160960544307	Low	3.92474177783592
Dcitr00g02020.1	male	no	unbiased	-0.426306232300873	23.3	DC3.0sc00	none	0.0156798855091075	Low	3.14845336057165
Dcitr00g02030.1	female	no	unbiased	-0.1956965	51.6	DC3.0sc00	none	0	None	3.94352167248752
Dcitr00g02030.1	male	no	unbiased	-0.1956965	33.96	DC3.0sc00	none	0.106182795698925	Low	3.52518336144315
Dcitr00g02040.1	female	no	unbiased	-0.412838011086207	192.02	DC3.0sc00	none	0.00608965449802669	Low	5.25759953326948
Dcitr00g02040.1	male	no	unbiased	-0.412838011086207	144.45	DC3.0sc00	none	0.00601711338771246	Low	4.97293342691224
Dcitr00g02050.1	female	no	unbiased	0.5977056	10	DC3.0sc00	none	0.0125352906122642	Low	2.30258509299405
Dcitr00g02050.1	male	no	unbiased	0.5977056	6.82	DC3.0sc00	none	0.011248682681741	Low	1.91985947185537
Dcitr00g02060.1	female	no	unbiased	0.1951948	184.29	DC3.0sc00	none	0.0108751866299156	Low	5.21651060384395
Dcitr00g02060.1	male	no	unbiased	0.1951948	314.4	DC3.0sc00	none	0.0100104251738394	Low	5.75066606055505
Dcitr00g02070.1	female	no	unbiased	-0.103505	23.76	DC3.0sc00	none	0.00712325029301772	Low	3.16800349449444
Dcitr00g02070.1	male	no	unbiased	-0.103505	22.33	DC3.0sc00	none	0.00805081862203534	Low	3.10593106585207
Dcitr00g02110.1	female	no	unbiased	-0.941631583625141	26.29	DC3.0sc00	none	0.00381895771820377	Low	3.26918863874179
Dcitr00g02110.1	male	no	unbiased	-0.941631583625141	11.39	DC3.0sc00	none	0.00608834113182936	Low	2.43273577745909
Dcitr00g02120.1	female	yes	male_limited	7.17197	1	DC3.0sc00	none	0.00615008497638785	Low	0
Dcitr00g02120.1	male	yes	male_limited	7.17197	2.7	DC3.0sc00	none	0.00556616833648284	Low	0.993251773010283
Dcitr00g02140.1	female	no	unbiased	1.009276	11.45	DC3.0sc00	none	0.0775164072039071	Low	2.43798973000025
Dcitr00g02140.1	male	no	unbiased	1.009276	34.39	DC3.0sc00	none	0.0911853692450304	Low	3.53776582444417
Dcitr00g02150.1	female	no	unbiased	-0.51527332581083	8.72	DC3.0sc00	none	0.00635263291463097	Low	2.16561923792089
Dcitr00g02150.1	male	no	unbiased	-0.51527332581083	6.79	DC3.0sc00	none	0.0133132105726071	Low	1.9154509415706
Dcitr00g02160.1	female	no	unbiased	0.4023852	11.6	DC3.0sc00	none	0.280168079004554	Low	2.45100509811232
Dcitr00g02160.1	male	no	unbiased	0.4023852	8.43	DC3.0sc00	none	0.298519201155349	Low	2.13179677201376
Dcitr00g02180.1	female	no	unbiased	-0.07161144	14.45	DC3.0sc00	none	0.0202433283073567	Low	2.67069441455844
Dcitr00g02180.1	male	no	unbiased	-0.07161144	12.71	DC3.0sc00	none	0.0218822691400434	Low	2.54238908520136
Dcitr00g02190.1	female	no	unbiased	0.1974973	16.18	DC3.0sc00	none	0.359908471690081	Medium	2.78377591163035
Dcitr00g02190.1	male	no	unbiased	0.1974973	14.57	DC3.0sc00	none	0.457589035647868	Medium	2.67896462020711
Dcitr00g02210.1	female	no	unbiased	-0.2160225	27.6	DC3.0sc00	none	0.324591329068941	Medium	3.3178157727231
Dcitr00g02210.1	male	no	unbiased	-0.2160225	24.13	DC3.0sc00	none	0.248778998778999	Low	3.18345587963694
Dcitr00g02230.1	female	no	unbiased	-0.380919662824602	23.91	DC3.0sc00	none	0.00303288551739654	Low	3.17429678147023
Dcitr00g02230.1	male	no	unbiased	-0.380919662824602	10.61	DC3.0sc00	none	0.00514068664714761	Low	2.36179695262589
Dcitr00g02240.1	female	no	unbiased	-0.08600158	21.89	DC3.0sc00	none	0.0824430124496968	Low	3.08602991153477
Dcitr00g02240.1	male	no	unbiased	-0.08600158	19.68	DC3.0sc00	none	0.0797469736063652	Low	2.97960289162411
Dcitr00g02260.1	female	no	unbiased	-0.03272493	10.67	DC3.0sc00	none	0.00831185020612904	Low	2.36743606531366
Dcitr00g02260.1	male	no	unbiased	-0.03272493	8.62	DC3.0sc00	none	0.00649182557455241	Low	2.1540850846756
Dcitr00g02270.1	female	no	unbiased	-0.1416057	15.96	DC3.0sc00	none	0.0411598387125601	Low	2.77008559202166
Dcitr00g02270.1	male	no	unbiased	-0.1416057	14.26	DC3.0sc00	none	0.0398807498979081	Low	2.65745841498615
Dcitr00g02280.1	female	no	unbiased	0.1941467	36.28	DC3.0sc00	none	0.00575568272687583	Low	3.59126662524694
Dcitr00g02280.1	male	no	unbiased	0.1941467	31.71	DC3.0sc00	none	0.00468602589308701	Low	3.45663208855026
Dcitr00g02290.1	female	no	unbiased	-0.03168364	6.23	DC3.0sc00	none	0.0758290910974354	Low	1.82937633279936
Dcitr00g02290.1	male	no	unbiased	-0.03168364	4.68	DC3.0sc00	none	0.057995975589497	Low	1.54329810992956
Dcitr00g02300.1	female	no	unbiased	0.1261325	6.99	DC3.0sc00	none	0.0140737055017972	Low	1.94448055624572
Dcitr00g02300.1	male	no	unbiased	0.1261325	7.92	DC3.0sc00	none	0.0138117508578443	Low	2.06939120582633
Dcitr00g02340.1	female	no	unbiased	-0.002758567	14.23	DC3.0sc00	none	0.0333333333333334	Low	2.65535241210176
Dcitr00g02340.1	male	no	unbiased	-0.002758567	14.36	DC3.0sc00	none	0	None	2.66444656362008
Dcitr00g02380.1	female	yes	male_limited	7.922813	1	DC3.0sc00	none	0.0111745061678064	Low	0
Dcitr00g02380.1	male	yes	male_limited	7.922813	18.12	DC3.0sc00	none	0.0136552407511664	Low	2.89701630061483
Dcitr00g02410.1	female	no	unbiased	-0.1854767	16.8	DC3.0sc00	none	0.00666309907320116	Low	2.82137888640921
Dcitr00g02410.1	male	no	unbiased	-0.1854767	18.74	DC3.0sc00	none	0.00696341879505889	Low	2.93066027681028
Dcitr00g02420.1	female	no	unbiased	-0.05204243	21.61	DC3.0sc00	none	0	None	3.07315617051879
Dcitr00g02420.1	male	no	unbiased	-0.05204243	37.59	DC3.0sc00	none	0.00555555555555555	Low	3.62673805757609
Dcitr00g02430.1	female	no	unbiased	-0.07109929	11.54	DC3.0sc00	none	0.00352855857139609	Low	2.44581926107995
Dcitr00g02430.1	male	no	unbiased	-0.07109929	11.44	DC3.0sc00	none	0.00391329260198846	Low	2.43711598595165
Dcitr00g02470.1	female	yes	female_limited	-8.38066318078357	21.11	DC3.0sc00	none	0.00488612836438923	Low	3.04974686186023
Dcitr00g02470.1	male	yes	female_limited	-8.38066318078357	1	DC3.0sc00	none	0.004479242360161	Low	0
Dcitr00g02480.1	female	no	unbiased	-0.31107635916224	20.4	DC3.0sc00	none	0.00396825396825397	Low	3.01553490085017
Dcitr00g02480.1	male	no	unbiased	-0.31107635916224	15.38	DC3.0sc00	none	0.00396825396825397	Low	2.7330679640775
Dcitr00g02490.1	female	no	unbiased	0.8448405	22.31	DC3.0sc00	none	0.00743742393990264	Low	3.10503500844444
Dcitr00g02490.1	male	no	unbiased	0.8448405	45.79	DC3.0sc00	none	0.0115311481976016	Low	3.824065726669
Dcitr00g02500.1	female	no	unbiased	-0.04939047	58.38	DC3.0sc00	none	0.0125992738025015	Low	4.06697336542597
Dcitr00g02500.1	male	no	unbiased	-0.04939047	48.3	DC3.0sc00	none	0.0117654907269365	Low	3.87743156065853
Dcitr00g02510.1	female	no	unbiased	-0.566887165891015	10.69	DC3.0sc00	none	0.00656329278661298	Low	2.36930872503695
Dcitr00g02510.1	male	no	unbiased	-0.566887165891015	5.51	DC3.0sc00	none	0.00792989072794957	Low	1.70656462316482
Dcitr00g02520.1	female	no	unbiased	0.3567938	12.53	DC3.0sc00	none	0.0475114520248058	Low	2.52812576890798
Dcitr00g02520.1	male	no	unbiased	0.3567938	14.26	DC3.0sc00	none	0.0271882636264648	Low	2.65745841498615
Dcitr00g02530.1	female	no	unbiased	-0.07377618	8.7	DC3.0sc00	none	0.0109347442680776	Low	2.16332302566054
Dcitr00g02530.1	male	no	unbiased	-0.07377618	7.69	DC3.0sc00	none	0	None	2.03992078351755
Dcitr00g02540.1	female	no	unbiased	0.1949303	7.01	DC3.0sc00	none	0.0212358440884997	Low	1.9473377010465
Dcitr00g02540.1	male	no	unbiased	0.1949303	8.46	DC3.0sc00	none	0.0218696773511605	Low	2.13534917361813
Dcitr00g02560.1	female	no	unbiased	0.3222577	6.06	DC3.0sc00	none	0.0131790313319128	Low	1.80170980008122
Dcitr00g02560.1	male	no	unbiased	0.3222577	7.12	DC3.0sc00	none	0.0130159580001574	Low	1.96290772542388
Dcitr00g02590.1	female	no	unbiased	0.2795228	4.51	DC3.0sc00	none	0.0294312633124457	Low	1.50629715351459
Dcitr00g02590.1	male	no	unbiased	0.2795228	6.01	DC3.0sc00	none	0.0337183446831558	Low	1.79342474854712
Dcitr00g02600.1	female	no	unbiased	0.0146604	2.49	DC3.0sc00	none	0.00724389949480731	Low	0.912282710476616
Dcitr00g02600.1	male	no	unbiased	0.0146604	1.91	DC3.0sc00	none	0.0106391376370109	Low	0.647103242058538
Dcitr00g02610.1	female	no	unbiased	0.4777331	11.75	DC3.0sc00	none	0.00934077339794945	Low	2.46385324059017
Dcitr00g02610.1	male	no	unbiased	0.4777331	12.95	DC3.0sc00	none	0.00772189370488769	Low	2.56109578814555
Dcitr00g02630.1	female	no	unbiased	-0.2179245	3.65	DC3.0sc00	none	0.00624937448431838	Low	1.2947271675944
Dcitr00g02630.1	male	no	unbiased	-0.2179245	2.76	DC3.0sc00	none	0.00281778295425674	Low	1.01523067972906
Dcitr00g02650.1	female	no	unbiased	-0.40286791618856	9	DC3.0sc00	none	0.0110164974759691	Low	2.19722457733622
Dcitr00g02650.1	male	no	unbiased	-0.40286791618856	2.74	DC3.0sc00	none	0.00983008270132132	Low	1.00795792039998
Dcitr00g02660.1	female	no	unbiased	1.069128	6.78	DC3.0sc00	none	0.00774817596259319	Low	1.9139771019523
Dcitr00g02660.1	male	no	unbiased	1.069128	10.01	DC3.0sc00	none	0.00740947279497618	Low	2.30358459332713
Dcitr00g02670.1	female	no	unbiased	0.4800427	7.91	DC3.0sc00	none	0.0332790899600134	Low	2.06812778177956
Dcitr00g02670.1	male	no	unbiased	0.4800427	14.14	DC3.0sc00	none	0.0657856143019024	Low	2.64900766046843
Dcitr00g02700.1	female	no	unbiased	-0.0998278	22.26	DC3.0sc00	none	0.00737426717245336	Low	3.1027913458474
Dcitr00g02700.1	male	no	unbiased	-0.0998278	22.18	DC3.0sc00	none	0.00598723827105502	Low	3.09919098192222
Dcitr00g02720.1	female	no	unbiased	0.7405134	9.22	DC3.0sc00	none	0.00363392187067978	Low	2.2213750375685
Dcitr00g02720.1	male	no	unbiased	0.7405134	4.7	DC3.0sc00	none	0.0149935826916025	Low	1.54756250871601
Dcitr00g02740.1	female	no	unbiased	0.1022859	25.29	DC3.0sc00	none	0.110866731834474	Low	3.23040906068187
Dcitr00g02740.1	male	no	unbiased	0.1022859	21.29	DC3.0sc00	none	0.12037037037037	Low	3.05823747890539
Dcitr00g02750.1	female	no	unbiased	1.982571	4.07	DC3.0sc00	none	0.0699440925894991	Low	1.4036429994545
Dcitr00g02750.1	male	no	unbiased	1.982571	14.2	DC3.0sc00	none	0.158230895116932	Low	2.65324196460721
Dcitr00g02760.1	female	no	unbiased	-0.623566647552763	33.99	DC3.0sc00	none	0.0126326718865398	Low	3.52606636370802
Dcitr00g02760.1	male	no	unbiased	-0.623566647552763	12.86	DC3.0sc00	none	0.012640916409404	Low	2.55412171880947
Dcitr00g02790.1	female	no	unbiased	0.04048812	29.77	DC3.0sc00	none	0.193695877815829	Low	3.39350117502768
Dcitr00g02790.1	male	no	unbiased	0.04048812	30.49	DC3.0sc00	none	0.15876044587131	Low	3.41739876100016
Dcitr00g02800.1	female	yes	male_limited	7.03356	1	DC3.0sc00	none	0.104427194285184	Low	0
Dcitr00g02800.1	male	yes	male_limited	7.03356	67.44	DC3.0sc00	none	0.103577267275215	Low	4.2112383136936
Dcitr00g02810.1	female	no	unbiased	-0.390115228008466	101.16	DC3.0sc00	none	0.00477841268603752	Low	4.61670342180176
Dcitr00g02810.1	male	no	unbiased	-0.390115228008466	53.96	DC3.0sc00	none	0.00660420614546541	Low	3.98824303133956
Dcitr00g03030.1	female	no	unbiased	-1.01148134170552	2.11	DC3.0sc00	none	0.00620243531202437	Low	0.746687947487975
Dcitr00g03030.1	male	no	unbiased	-1.01148134170552	1.25	DC3.0sc00	none	0.00687302718664087	Low	0.22314355131421
Dcitr00g03050.1	female	no	unbiased	-0.35549826761592	10.01	DC3.0sc00	none	0.00470668962573067	Low	2.30358459332713
Dcitr00g03050.1	male	no	unbiased	-0.35549826761592	5.16	DC3.0sc00	none	0.00362193467842207	Low	1.64093657949347
Dcitr00g03060.1	female	no	unbiased	-0.326789594435421	11.44	DC3.0sc00	none	0.00546274598127263	Low	2.43711598595165
Dcitr00g03060.1	male	no	unbiased	-0.326789594435421	11.69	DC3.0sc00	none	0.00539354658089014	Low	2.45873377548398
Dcitr00g03070.1	female	no	unbiased	0.3257955	3.71	DC3.0sc00	none	0.0061501388329497	Low	1.31103187661934
Dcitr00g03070.1	male	no	unbiased	0.3257955	6.84	DC3.0sc00	none	0.0104933048201917	Low	1.92278773163446
Dcitr00g03110.1	female	no	unbiased	-1.07861623468864	9.74	DC3.0sc00	none	0.11746013986023	Low	2.27624111765444
Dcitr00g03110.1	male	no	unbiased	-1.07861623468864	8.62	DC3.0sc00	none	0.0946067688033222	Low	2.1540850846756
Dcitr00g03140.1	female	no	unbiased	-0.775974772341342	42.66	DC3.0sc00	none	0.0111088989841417	Low	3.7532617130432
Dcitr00g03140.1	male	no	unbiased	-0.775974772341342	23.42	DC3.0sc00	none	0.0270460044123895	Low	3.15359035816957
Dcitr00g03160.1	female	no	unbiased	0.01570964	21.1	DC3.0sc00	none	0.0128493781035209	Low	3.04927304048202
Dcitr00g03160.1	male	no	unbiased	0.01570964	22.75	DC3.0sc00	none	0.0175459109011829	Low	3.12456514539696
